region_id	region_name	region_name_in_data	region_ent_type	buddhist	hindu	islam	roman_catholic	other_christian	other
LK-6172030	Ihala Galpola	Ihala Galpola	GND	952	0	0	0	0	10
LK-6172035	Ihala Elathalawa	Ihala Elathalawa	GND	1017	0	0	36	10	2
LK-6172040	Deegalla	Deegalla	GND	1622	10	0	101	0	6
LK-6172045	Ihala Embawa	Ihala Embawa	GND	1106	0	0	360	0	26
LK-6172050	Kabalewa	Kabalewa	GND	1768	24	41	440	51	0
LK-6172055	Dikhera	Dikhera	GND	997	0	0	135	11	4
LK-6172060	Ilukhena	Ilukhena	GND	1458	0	0	25	0	5
LK-6172065	Kumbalwala	Kumbalwala	GND	940	12	0	123	0	1
LK-6172070	Pallewela	Pallewela	GND	1147	0	0	149	64	5
LK-6172075	Pahala Weerambuwa	Pahala Weerambuwa	GND	1126	0	0	29	19	4
LK-6172080	Ihala Weerambuwa	Ihala Weerambuwa	GND	1704	18	0	132	40	0
LK-6172085	Kurudelpotha	Kurudelpotha	GND	930	16	0	130	0	7
LK-6172090	Thabbomulla	Thabbomulla	GND	2344	38	43	202	46	1
LK-6172095	Meegahakotuwa	Meegahakotuwa	GND	1666	160	33	188	209	0
LK-6172100	Kuliyapitiya Town	Kuliyapitiya Town	GND	1123	70	396	170	30	0
LK-6172105	Embawa	Embawa	GND	848	0	46	95	42	1
LK-6172110	Pahala Embawa	Pahala Embawa	GND	1165	20	148	92	0	5
LK-6172115	Pahala Piduma	Pahala Piduma	GND	1210	0	14	141	0	6
LK-6172120	Esseddama	Assedduma	GND	861	14	132	43	0	6
LK-6172125	Kongahagedara	Kongahagedara	GND	932	0	0	57	0	5
LK-6172130	Thummodara	Thummodara	GND	1773	41	159	163	41	0
LK-6172135	Ihala Piduma	Ihala Piduma	GND	634	0	0	38	0	0
LK-6172140	Henegedara	Henegedara	GND	1812	0	33	25	0	5
LK-6172145	Delana	Delana	GND	1202	0	0	87	0	6
LK-6172150	Mookalanyaya	Mookalanyaya	GND	796	0	652	0	0	5
LK-6172155	Kirindawa	Kirindawa	GND	1016	0	0	10	0	6
LK-6172160	Anukkane	Anukkane	GND	1030	0	0	0	0	9
LK-6172165	Beminigalla	Beminigalla	GND	879	21	0	0	0	4
LK-6172170	Kumbukkotuwa	Kumbukkotuwa	GND	976	0	0	0	0	13
LK-6172175	Wahumuwa	Wahumuwa	GND	1287	0	0	10	0	10
LK-6172180	Unaleeya	Unaleeya	GND	1376	0	0	59	19	13
LK-6172185	Kithalawa	Kithalawa	GND	1188	0	99	60	11	2
LK-6172190	Yakarawatta	Yakarawatta	GND	1172	0	0	24	0	2
LK-6172195	Bohingamuwa	Bohingamuwa	GND	1197	0	0	68	28	7
LK-6172200	Haggamuwa	Haggamuwa	GND	676	0	0	11	0	3
LK-6172205	Galahitiyawa	Galahitiyawa	GND	2065	39	16	74	42	1
LK-6172210	Dandagamuwa East	Dandagamuwa East	GND	1128	0	0	32	0	22
LK-6172215	Dandagamuwa West	Dandagamuwa West	GND	1075	0	0	93	0	17
LK-6172220	Pahala Kalugamuwa	Pahala Kalugamuwa	GND	1125	0	0	32	0	12
LK-6172225	Mahimpitiya	Mahimpitiya	GND	936	0	0	35	17	2
LK-6172230	Madakumburumulla	Madakumburumulla	GND	1272	0	0	68	0	4
LK-6172235	Thalahitimulla	Thalahitimulla	GND	646	0	0	28	0	0
LK-6172240	Weralugama	Weralugama	GND	1303	27	0	55	0	2
LK-6172245	Ihala Kalugamuwa	Ihala Kalugamuwa	GND	1518	10	0	88	0	7
LK-6172250	Hammalawa	Hammalawa	GND	954	0	0	36	61	4
LK-6172255	Galagedara	Galagedara	GND	415	0	0	0	0	16
LK-6172260	Pitadeniya	Pitadeniya	GND	598	0	0	0	23	5
LK-6172265	Diyadora	Diyadora	GND	923	0	0	28	0	5
LK-6172270	Inguruwatta	Inguruwatta	GND	1462	0	0	49	0	4
LK-6172275	Diyadora Ihala Watta	Diyadora Ihala Watta	GND	1418	0	0	0	0	14
LK-6172280	Narangalla	Narangalla	GND	1570	27	0	64	10	3
LK-6172285	Wadugedara	Wadugedara	GND	563	0	0	0	0	3
LK-6172290	Kongolla	Kongolla	GND	965	0	0	0	0	6
LK-6172295	Ihala Ennaruwa	Ihala Ennaruwa	GND	708	0	0	0	0	7
LK-6172300	Deeyawala	Deeyawala	GND	769	0	0	0	0	5
LK-6172305	Udihitimulla	Udihitimulla	GND	577	0	0	0	0	0
LK-6172310	Ketawalegedara	Ketawalegedara	GND	604	0	0	0	0	0
LK-6172315	Eluwapola	Eluwapola	GND	766	0	0	0	0	1
LK-6172320	Kandegedara	Kandegedara	GND	678	0	0	0	0	12
LK-6172325	Katuwattewela	Katuwattewela	GND	1190	0	45	11	0	7
LK-6172330	Edandewela	Edandewela	GND	153	0	545	0	0	0
LK-6172335	Wewagama	Wewagama	GND	893	0	0	0	0	2
LK-6172340	Degammeda	Degammeda	GND	1134	0	0	0	0	9
LK-6175	Udubaddawa	Udubaddawa	DSD	40612	295	6229	6719	357	254
LK-6175005	Ihala Weerakodiyana	Ihala Weerakodiyana	GND	876	13	0	82	0	1
LK-6175010	Kovulwewa	Kovulwewa	GND	1073	29	0	71	0	10
LK-6175015	Pahala Weerakodiyana	Pahala Weerakodiyana	GND	934	0	0	50	16	1
LK-6175020	Rantetiyawa	Ranthetiyawa	GND	649	0	0	67	0	15
LK-6175025	Wathuwatta	Wathuwatta	GND	861	11	0	126	19	8
LK-6175030	Habarawewa	Habarawewa	GND	577	0	0	338	0	1
LK-6175035	Kekunawala	Kekunawala	GND	405	14	1692	10	0	0
LK-6175040	Kandayaya	Kandayaya	GND	799	0	0	28	0	16
LK-6175045	Kappangamuwa	Kappangamuwa	GND	1357	0	0	38	11	2
LK-6175050	Kahadenigama	Kahadenigama	GND	658	0	0	30	0	9
LK-6175055	Divurumpola	Divurumpola	GND	0	0	1657	0	0	12
LK-6175060	Pahala Yagamwela	Pahala Yagamwela	GND	179	11	1875	34	0	4
LK-6175065	Ihala Yagamwela	Ihala Yagamwela	GND	760	0	219	82	13	0
LK-6175070	Gahalagaswala	Gahalagaswala	GND	1045	0	0	59	0	15
LK-6175075	Siyambalagasruppa East	Siyambalagasruppa East	GND	907	0	0	194	16	0
LK-6175080	Siyambalagasruppa West	Siyambalagasruppa West	GND	1953	16	0	325	88	1
LK-6175085	Dummalasooriya	Dummalasooriya	GND	544	21	0	122	26	0
LK-6175090	Thunthota	Thunthota	GND	545	19	0	172	14	3
LK-6175095	Kattimahana	Kattimahana	GND	462	0	0	483	0	14
LK-6175100	Palugamuwa	Palugamuwa	GND	1147	17	0	467	15	9
LK-6175105	Karandavila	Karandavila	GND	462	14	786	0	0	0
LK-6175110	Bunnehepola	Bunnehepola	GND	2066	0	0	258	33	5
LK-6175115	Ihalagama North	Ihalagama North	GND	799	0	0	126	24	4
LK-6175120	Paranagama	Paranagama	GND	1182	0	0	69	0	11
LK-6175125	Pahalagama	Pahalagama	GND	1273	11	0	43	24	0
LK-6175130	Ihalagama South	Ihalagama South	GND	973	0	0	108	17	6
LK-6175135	Mahaagara	Mahaagara	GND	1964	0	0	153	10	4
LK-6175140	Henegedara	Henegedara	GND	794	13	0	193	0	0
LK-6175145	Kanubichchiya	Kanubichchiya	GND	544	0	0	376	0	5
LK-6175150	Polgaha Agara	Polgaha Agara	GND	393	0	0	319	0	10
LK-6175155	Dunakadeniya North	Dunakadeniya North	GND	1087	0	0	358	0	20
LK-6175160	Udadeniya	Udadeniya	GND	822	28	0	272	0	7
LK-6175165	Meegahapelessa	Meegahapelessa	GND	1326	37	0	95	0	3
LK-6175170	Bibiladeniya	Bibiladeniya	GND	1950	31	0	182	0	1
LK-6175175	Ammanamulla	Ammanamulla	GND	807	0	0	59	0	4
LK-6175180	Walpitagama	Walpitagama	GND	1102	0	0	63	0	4
LK-6175185	Horathepola	Horathepola	GND	1325	0	0	168	19	10
LK-6175190	Nawasigahawatta	Nawasigahawatta	GND	1085	0	0	171	0	2
LK-6175195	Kootharippuwa	Kootharippuwa	GND	881	0	0	86	0	7
LK-6175200	Dunakadeniya South	Dunakadeniya South	GND	1298	0	0	426	0	13
LK-6175205	Kumbukgahamulla	Kumbukgahamulla	GND	795	0	0	143	0	6
LK-6175210	Ilippugamuwa	Ilippugamuwa	GND	1147	0	0	204	12	7
LK-6175215	Kumara Udawela	Kumara Udawela	GND	806	10	0	69	0	4
LK-6178	Pannala	Pannala	DSD	117261	1028	9342	6956	777	481
LK-6178005	Gallehemulla	Gallehemulla	GND	1025	0	73	0	0	16
LK-6178010	Nabirittankadawara	Nabirittankadawara	GND	2038	23	0	115	0	9
LK-6178015	Udugama	Udugama	GND	1362	14	0	98	0	12
LK-6178020	Pethigodagedara	Pethigodagedara	GND	1497	0	0	41	0	4
LK-6178025	Eriyagolla	Eriyagolla	GND	2793	15	13	82	31	0
LK-6178030	Yatattawala	Yatattawala	GND	1091	0	0	0	31	7
LK-6178035	Thelambugammana	Thelambugammana	GND	1054	0	0	22	50	3
LK-6178040	Ingaradavula	Ingaradavula	GND	1176	0	0	0	0	8
LK-6178045	Mohottawa	Mohottawa	GND	998	0	0	0	0	5
LK-6178050	Batapotha Ela	Batapotha Ela	GND	1341	0	0	0	0	3
LK-6178055	Katugampala	Katugampala	GND	1347	140	0	0	75	5
LK-6178060	Hamanagoda	Hamanagoda	GND	796	0	0	0	0	7
LK-6178065	Mummana	Mummana	GND	521	0	1080	0	0	1
LK-6178070	Wattegedara	Wattegedara	GND	1037	0	0	22	0	8
LK-6178075	Wettewa	Wettewa	GND	1200	0	145	0	0	14
LK-6178080	Kavudumunna	Kavudumunna	GND	1530	0	0	18	0	4
LK-6178085	Hamangalla	Hamangalla	GND	1396	0	0	0	0	6
LK-6178090	Narangoda South	Narangoda South	GND	995	0	0	18	0	0
LK-6178095	Narangoda North	Narangoda North	GND	1565	0	0	0	0	10
LK-6178100	Erepola	Erepola	GND	1580	0	0	0	0	5
LK-6178105	Madigepola	Madigepola	GND	677	0	0	18	0	4
LK-6178110	Hengawa	Hengawa	GND	1217	0	0	23	0	9
LK-6178115	Paragammana	Paragammana	GND	1565	13	0	34	0	8
LK-6178120	Nedalagamuwa North	Nedalagamuwa North	GND	1553	0	0	58	0	5
LK-6178125	Nedalagamuwa South	Nedalagamuwa South	GND	1691	16	0	14	0	2
LK-6178130	Yayamulla	Yayamulla	GND	1007	0	0	13	0	8
LK-6178135	Raddalana	Raddalana	GND	1119	0	0	72	0	4
LK-6178140	Waguruwela	Waguruwela	GND	825	16	0	41	0	2
LK-6178145	Muthugalayagama	Mutugalayayagama	GND	1400	0	0	55	0	9
LK-6178150	Kandepola	Kandepola	GND	1452	0	0	46	0	10
LK-6178155	Hundirapola	Hundirapola	GND	1358	0	0	69	0	2
LK-6178160	Welpalla	Welpalla	GND	1241	0	0	22	0	0
LK-6178165	Daraluwa	Daraluwa	GND	1544	30	0	364	55	6
LK-6178170	Hunuvila	Hunuvila	GND	1056	0	0	55	0	9
LK-6178175	Kongoda	Kongoda	GND	990	0	0	10	0	6
LK-6178180	Werahera	Werahera	GND	1675	41	0	22	0	11
LK-6178185	Bowatta	Bowatta	GND	1370	30	0	39	29	0
LK-6178190	Koodalupotta	Koodalupotta	GND	1095	13	957	24	0	6
LK-6178195	Bammanna	Bammanna	GND	431	14	1632	0	0	9
LK-6178200	Kadirapola	Kadirapola	GND	889	19	269	10	0	0
LK-6178205	Mahingamuwa	Mahingamuwa	GND	1559	11	316	0	0	9
LK-6178210	Dodampotta	Dodampotta	GND	984	0	0	0	0	4
LK-6178215	Konduruwawela	Konduruwawela	GND	1177	0	0	0	0	2
LK-6178220	Meddepola Pahala	Meddepola Pahala	GND	1395	0	0	0	0	13
LK-6178225	Maharagama	Maharagama	GND	1974	35	108	11	0	2
LK-6178230	Meddepola Ihala	Meddepola Ihala	GND	782	0	0	0	0	6
LK-6178235	Siyambalawalana	Siyambalawalana	GND	694	0	0	0	0	0
LK-6178240	Ihala Labbala	Ihala Labbala	GND	806	0	0	0	0	2
LK-6178245	Ihala Kotuwella	Ihala Kotuwella	GND	1089	0	0	14	0	4
LK-6178250	Horawadunna	Horawadunna	GND	1709	0	0	11	0	2
LK-6178255	Elabadagama East	Elabadagama East	GND	1312	87	2171	15	0	3
LK-6178260	Elabadagama North	Elabadagama North	GND	1553	54	745	142	0	7
LK-6178265	Elabadagama West	Elabadagama West	GND	1394	10	1605	64	10	0
LK-6178270	Mookalana	Mookalana	GND	809	0	0	19	0	8
LK-6178275	Makandura Ihala	Makandura Ihala	GND	2508	21	0	142	10	1
LK-6178280	Elivila	Elivila	GND	954	0	0	245	15	1
LK-6178285	Gonulla East	Gonulla East	GND	1106	0	0	15	0	0
LK-6178290	Indivinna	Indivinna	GND	1368	0	0	200	11	3
LK-6178295	Hettirippuwa	Hettirippuwa	GND	585	0	0	499	24	0
LK-6178300	Villiyagama	Villiyagama	GND	608	0	0	330	70	4
LK-6178305	Gonulla West	Gonulla West	GND	1431	0	0	122	0	11
LK-6178310	Irabadagama	Irabadagama	GND	1720	0	0	537	24	5
LK-6178315	Wetakeyawa	Wetakeyawa	GND	1667	13	0	114	10	2
LK-6178320	Makandura Pahala	Makandura Pahala	GND	2249	80	57	142	40	0
LK-6178325	Panwalakumbura	Panwalakumbura	GND	1354	102	0	353	39	7
LK-6178330	Hendiyagala	Hendiyagala	GND	2088	47	0	325	14	0
LK-6178335	Sandalankawa	Sandalankawa	GND	1814	0	0	171	22	6
LK-6178340	Thambakanda	Thambakanda	GND	1029	22	0	146	29	0
LK-6178345	Nalawalana	Nalawalana	GND	1287	0	0	747	42	9
LK-6178350	Medirivila	Medirivila	GND	1130	41	0	280	14	30
LK-6178355	Pahala Galayaya	Pahala Galayaya	GND	1831	39	0	176	15	0
LK-6178360	Ihala Galayaya	Ihala Galayaya	GND	1317	10	12	38	15	0
LK-6178365	Pannala	Pannala	GND	1774	28	141	95	0	3
LK-6178370	Kekillapitiya	Kekillapitiya	GND	1492	0	0	25	48	4
LK-6178375	Maholawa	Maholawa	GND	2019	0	0	69	18	8
LK-6178380	Thalammehera	Thalammehera	GND	2361	0	0	87	0	11
LK-6178385	Badabedda	Badabedda	GND	2185	26	0	125	0	17
LK-6178390	Kohombapola	Kohombapola	GND	1004	0	0	0	0	12
LK-6178395	Elibichchiya	Elibichchiya	GND	1011	0	0	0	0	11
LK-6178400	Mellawalana	Mellawalana	GND	1588	0	0	47	18	9
LK-6178405	Pahala Labbala	Pahala Labbala	GND	1010	0	0	36	18	1
LK-6178410	Bopitiya	Bopitiya	GND	1985	0	0	49	0	10
LK-6178415	Balawala	Balawala	GND	1155	0	0	27	0	2
LK-6178420	Mattegama	Mattegama	GND	1502	0	0	61	0	4
LK-6178425	Wellewa	Wellewa	GND	1951	0	0	19	0	1
LK-6178430	Narangamuwa	Narangamuwa	GND	1180	0	0	17	0	6
LK-6178435	Malgamuwa	Malgamuwa	GND	1264	18	18	36	0	4
LK-6181	Narammala	Narammala	DSD	55045	220	3801	404	63	273
LK-6181005	Pahamune	Pahamune	GND	655	11	939	0	0	6
LK-6181010	Kadahapola	Kadahapola	GND	1675	22	215	11	13	1
LK-6181015	Penthenigoda	Penthenigoda	GND	1148	0	333	0	0	6
LK-6181020	Ganegoda	Ganegoda	GND	535	0	0	0	0	4
LK-6181025	Meewewa	Meewewa	GND	758	0	0	0	0	2
LK-6181030	Dangolla	Dangolla	GND	1015	0	0	31	0	4
LK-6181035	Meewewa/ Bemmullegedara	Meewewa / Bemmullegedara	GND	775	0	0	0	0	11
LK-6181040	Puwakgahakotuwa	Puwakgahakotuwa	GND	739	0	0	0	0	4
LK-6181045	Polgahayaya	Polgahayaya	GND	181	0	1530	0	0	9
LK-6181050	Ginigathpitiya	Ginigathpitiya	GND	1240	13	10	0	0	11
LK-6181055	Dambagirigama East	Dambagirigama East	GND	1215	14	43	21	0	1
LK-6181060	Medagoda	Medagoda	GND	882	0	0	0	0	5
LK-6181065	Dambagirigama West	Dambagirigama West	GND	1057	16	0	0	0	6
LK-6181070	Narammala	Narammala	GND	1704	32	230	25	0	4
LK-6181075	Ranawatta	Ranawatta	GND	1034	0	0	0	0	13
LK-6181080	Senanayaka Colony	Senanayaka Colony	GND	568	0	0	0	0	2
LK-6181085	Kottapitiya	Kottapitiya	GND	553	0	0	0	0	0
LK-6181090	Ambagammana	Ambagammana	GND	847	0	0	0	0	2
LK-6181095	Yakkavita	Yakkavita	GND	668	0	0	0	0	0
LK-6181100	Halwella	Halwella	GND	2586	43	13	18	12	0
LK-6181105	Rammuthugala	Rammuthugala	GND	679	0	0	0	0	5
LK-6181110	Welikumbura	Welikumbura	GND	991	0	0	0	0	12
LK-6181115	Dampelessa	Dampelessa	GND	1098	0	0	0	0	16
LK-6181120	Kivulegedara	Kivulegedara	GND	1307	0	0	0	0	3
LK-6181125	Polwattegedara	Polwattegedara	GND	918	0	0	0	0	1
LK-6181130	Karalappala	Karalappala	GND	612	0	0	0	0	4
LK-6181135	Embalapola	Embalapola	GND	419	0	0	0	0	0
LK-6181140	Weragala	Weragala	GND	823	0	0	0	0	5
LK-6181145	Rangallepola	Rangallepola	GND	738	0	0	0	0	0
LK-6181150	Nakalagamuwa	Nakalagamuwa	GND	587	0	0	0	0	6
LK-6181155	Godakooruwa	Godakooruwa	GND	938	0	0	12	0	1
LK-6181160	Kivulgalla	Kivulgalla	GND	2354	0	0	76	17	10
LK-6181165	Eriyagolla	Eriyagolla	GND	708	0	0	0	0	4
LK-6181170	Metiyagane West	Metiyagane West	GND	637	0	0	11	0	4
LK-6181175	Maravita	Maravita	GND	1447	0	0	0	0	6
LK-6181180	Muthugala East	Muthugala East	GND	992	0	117	0	0	5
LK-6181185	Metiyagane East	Metiyagane East	GND	1109	0	0	0	0	11
LK-6181190	Kasungama	Kasungama	GND	1116	0	0	0	0	5
LK-6181195	Pelawatta	Pelawatta	GND	1133	0	0	0	0	6
LK-6181200	Pothupitiya	Pothupitiya	GND	881	0	0	0	0	8
LK-6181205	Muthugala West	Muthugala West	GND	854	0	0	0	0	1
LK-6181210	Dambadeniya South	Dambadeniya South	GND	1827	13	153	0	10	9
LK-6181215	Dambadeniya North	Dambadeniya North	GND	476	0	160	0	0	7
LK-6181220	Udawelawatta	Udawelawatta	GND	933	0	0	0	11	0
LK-6181225	Riligala	Riligala	GND	1742	0	0	0	0	6
LK-6181230	Athuruwala	Athuruwala	GND	1753	29	22	17	0	6
LK-6181235	Puskoladeniya	Puskoladeniya	GND	980	0	0	85	0	5
LK-6181240	Delikanu Anga	Delikanu Anga	GND	889	0	0	0	0	5
LK-6181245	Kudagammana	Kudagammana	GND	1704	0	0	17	0	6
LK-6181250	Riloluwa	Riloluwa	GND	731	0	0	0	0	5
LK-6181255	Handapangala	Handapangala	GND	885	0	0	14	0	9
LK-6181260	Paranagama	Paranagama	GND	639	0	0	12	0	0
LK-6181265	Marandagolla	Maradagolla	GND	1333	27	36	54	0	9
LK-6181270	Epaladeniya	Epaladeniya	GND	977	0	0	0	0	2
LK-6184	Alawwa	Alawwa	DSD	65134	45	0	167	116	227
LK-6184005	Vilgamuwa	Vilgamuwa	GND	785	0	0	0	0	0
LK-6184010	Vilgamuwa Watta	Vilgamuwa Watta	GND	524	0	0	0	11	0
LK-6184015	Wennoruwa West	Wennoruwa West	GND	907	0	0	0	0	11
LK-6184020	Wennoruwa East	Wennoruwa East	GND	1064	0	0	0	0	4
LK-6184025	Damunupola	Damunupola	GND	693	0	0	0	0	1
LK-6184030	Pannala	Pannala	GND	1017	0	0	13	0	1
LK-6184035	Nungamuwa Pahala	Nungamuwa Pahala	GND	756	0	0	0	0	7
LK-6184040	Wadawa	Wadawa	GND	840	0	0	0	0	2
LK-6184045	Nungamuwa Ihala	Nungamuwa Ihala	GND	606	0	0	0	0	1
LK-6184050	Dehelgamuwa	Dehelgamuwa	GND	635	0	0	0	0	7
LK-6184055	Ihala Wettewa	Ihala Wettewa	GND	873	0	0	0	0	11
LK-6184060	Kiriwanapola	Kiriwanapola	GND	980	0	0	0	0	3
LK-6184065	Kandegedara South	Kandegedara South	GND	745	0	0	0	0	2
LK-6184070	Welikare	Welikare	GND	833	0	0	0	0	2
LK-6184075	Galgamuwa North	Galgamuwa North	GND	939	0	0	0	0	1
LK-6184080	Galgamuwa South	Galgamuwa South	GND	789	0	0	0	0	0
LK-6184085	Pangolla	Pangolla	GND	722	0	0	0	0	1
LK-6184090	Kandegedara North	Kandegedara North	GND	941	0	0	0	0	4
LK-6184095	Divulgahakotuwa	Divulgahakotuwa	GND	674	0	0	0	0	3
LK-6184100	Waduwawa	Waduwawa	GND	1624	0	0	10	0	0
LK-6184105	Lewdeniya	Lewdeniya	GND	773	0	0	0	0	2
LK-6184110	Poramadala	Poramadala	GND	1068	0	0	0	0	7
LK-6184115	Galatharaya	Galatharaya	GND	486	0	0	0	0	3
LK-6184120	Hinnarapola	Hinnarapola	GND	677	0	0	0	0	3
LK-6184125	Nugawela	Nugawela	GND	1475	0	0	0	0	1
LK-6184130	Maharachchimulla	Maharachchimulla	GND	688	0	0	0	0	7
LK-6184135	Pahala Kalalpitiya	Pahala Kalalpitiya	GND	1139	0	0	0	0	3
LK-6184140	Henduwawa	Henduwawa	GND	759	0	0	0	0	1
LK-6184145	Kendagolla	Kendagolla	GND	805	0	0	0	0	6
LK-6184150	Boyawalana	Boyawalana	GND	794	0	0	0	0	2
LK-6184155	Henduwawa Colony	Henduwawa Colony	GND	1064	0	0	0	17	1
LK-6184160	Ihala Kalalpitiya	Ihala Kalalpitiya	GND	733	0	0	0	0	5
LK-6184165	Medagampola	Medagampola	GND	1017	0	0	0	0	8
LK-6184170	Maldeniya	Maldeniya	GND	638	0	0	0	0	0
LK-6184175	Koholana	Koholana	GND	1777	11	0	10	0	3
LK-6184180	Ihala Walakumbura	Ihala Walakumbura	GND	1186	0	0	30	0	0
LK-6184185	Yatigaloluwa	Yatigaloluwa	GND	1089	0	0	0	0	7
LK-6184190	Pahala Walakumbura	Pahala Walakumbura	GND	1204	0	0	19	0	7
LK-6184195	Alawwa South	Alawwa South	GND	2203	0	0	32	21	2
LK-6184200	Alawwa North	Alawwa North	GND	1997	0	0	0	0	11
LK-6184205	Kebellavita	Kebellavita	GND	738	0	0	0	0	4
LK-6184210	Humbuluwa East	Humbuluwa East	GND	1325	0	0	0	0	7
LK-6184215	Humbuluwa West	Humbuluwa West	GND	1732	0	0	11	0	6
LK-6184220	Imbulgoda	Imbulgoda	GND	615	0	0	0	0	2
LK-6184225	Keppitiwalana	Keppitiwalana	GND	1470	0	0	0	0	5
LK-6184230	Madawala	Madawala	GND	928	0	0	0	0	4
LK-6184235	Othara Kiruwampola	Othara Kiruwampola	GND	697	15	0	0	0	3
LK-6184240	Nebadawathura	Nebadawathura	GND	889	0	0	0	0	2
LK-6184245	Galdeniya	Galdeniya	GND	540	0	0	0	0	2
LK-6184250	Kanameewala	Kanameewala	GND	690	0	0	0	0	5
LK-6184255	Wedeniya	Wedeniya	GND	833	0	0	0	0	1
LK-6184260	Nawathalwatta	Nawathalwatta	GND	1290	0	0	0	0	7
LK-6184265	Thumbulla	Thumbulla	GND	1463	0	0	0	0	1
LK-6184270	Abbowa	Abbowa	GND	2164	0	0	0	10	0
LK-6184275	Paramaulla	Paramaulla	GND	1616	19	0	11	26	0
LK-6184280	Galpottepola	Galpottepola	GND	928	0	0	0	0	8
LK-6184285	Miriheliya	Miriheliya	GND	1247	0	0	0	0	9
LK-6184290	Pallemorugama	Pallemorugama	GND	636	0	0	0	0	2
LK-6184295	Udakekulawala	Udakekulawala	GND	795	0	0	0	0	1
LK-6184300	Udagankanda	Udagankanda	GND	977	0	0	0	19	1
LK-6184305	Wewala	Wewala	GND	897	0	0	0	0	1
LK-6184310	Pallekekulawala	Pallekekulawala	GND	702	0	0	0	0	4
LK-6184315	Yattalgoda	Yattalgoda	GND	670	0	0	0	0	7
LK-6184320	Bowala	Bowala	GND	919	0	0	0	0	0
LK-6184325	Bujjomuwa	Bujjomuwa	GND	1158	0	0	31	12	2
LK-6184330	Kendahena	Kendahena	GND	696	0	0	0	0	3
LK-6187	Polgahawela	Polgahawela	DSD	58139	1198	6721	570	394	443
LK-6187005	Ahugoda East	Ahugoda East	GND	650	22	279	16	86	0
LK-6187010	Amunugama	Amunugama	GND	909	0	38	10	0	17
LK-6187015	Gammana	Gammana	GND	681	28	12	0	0	8
LK-6187020	Pothuhera East	Pothuhera East	GND	679	0	37	24	12	5
LK-6187025	Pothuhera West	Pothuhera West	GND	986	47	328	47	0	0
LK-6187030	Ahugoda Meda	Ahugoda Meda	GND	540	0	14	13	0	0
LK-6187035	Ahugoda West	Ahugoda West	GND	579	0	0	0	0	7
LK-6187040	Mahapitiya	Mahapitiya	GND	561	0	19	0	0	4
LK-6187045	Dewategedara	Dewate Gedara	GND	239	0	0	0	0	0
LK-6187050	Hiripathwella	Hiripathwella	GND	735	0	0	0	0	3
LK-6187055	Ginneriya	Ginneriya	GND	369	0	0	0	0	0
LK-6187060	Wadakada	Wadakada	GND	679	11	94	0	21	1
LK-6187065	Habarawa	Habarawa	GND	547	0	0	0	0	0
LK-6187070	Embalawatta	Embalawatta	GND	414	0	0	0	0	8
LK-6187075	Lihinigiriya	Lihinigiriya	GND	543	0	0	0	0	5
LK-6187080	Medalassa Kalugamuwa	Medalassa Kalugamuwa	GND	442	0	0	0	0	0
LK-6187085	Yatihena	Yatihena	GND	368	0	0	0	0	2
LK-6187090	Maningamuwa	Maningamuwa	GND	457	0	0	0	0	0
LK-6187095	Mawathagama	Mawathagama	GND	518	0	0	0	0	2
LK-6187100	Mandawela	Mandawela	GND	522	16	37	0	0	1
LK-6187105	Kureepotta	Kureepotta	GND	745	0	0	0	0	4
LK-6187110	Arambepola	Arambepola	GND	658	0	0	0	0	11
LK-6187115	Handugala	Handugala	GND	1312	0	0	0	0	18
LK-6187120	Bevilgamuwa East	Bevilgamuwa East	GND	943	0	0	0	0	6
LK-6187125	Bevilgamuwa West	Bevilgamuwa West	GND	391	0	0	0	0	6
LK-6187130	Thiyador Watta	Thiyador Watta	GND	559	0	17	0	0	1
LK-6187135	Dembegoda	Dembegoda	GND	452	0	0	0	0	1
LK-6187140	Imbulana	Imbulana	GND	508	0	0	0	0	7
LK-6187145	Kebilittawala	Kebilittawala	GND	682	0	0	0	0	11
LK-6187150	Egalla	Egalla	GND	1043	0	0	0	0	3
LK-6187155	Gallenamulla	Gallenamulla	GND	763	0	0	0	0	2
LK-6187160	Udapola	Udapola	GND	673	0	0	0	0	5
LK-6187165	Kaluhendiwala	Kaluhendiwala	GND	314	0	0	0	0	0
LK-6187170	Thalawattegedara	Thalawattegedara	GND	735	0	0	0	0	5
LK-6187175	Kolambalamulla	Kolambalamulla	GND	407	0	0	0	0	4
LK-6187180	Parabevila	Parabevila	GND	1431	0	0	0	0	7
LK-6187185	Koradoluwa	Koradoluwa	GND	741	0	0	0	0	3
LK-6187190	Walagammulla	Walagammulla	GND	684	19	0	0	0	10
LK-6187195	Kendahena	Kendahena	GND	319	0	0	0	0	0
LK-6187200	Polpitiya North	Polpitiya North	GND	383	0	0	0	0	0
LK-6187205	Poojapitiya	Poojapitiya	GND	325	0	0	0	0	1
LK-6187210	Polambe	Polambe	GND	305	0	0	0	0	1
LK-6187215	Hondella	Hondella	GND	1116	0	0	0	0	17
LK-6187220	Imbulgoda	Imbulgoda	GND	652	0	0	0	0	6
LK-6187225	Barahelagamuwa	Barahelagamuwa	GND	657	0	0	0	0	7
LK-6187230	Dewalepola	Dewalepola	GND	811	16	0	13	0	14
LK-6187235	Ihala Udapola	Ihala Udapola	GND	436	101	0	70	0	3
