region_id	region_name	region_name_in_data	region_ent_type	protected_well	semi_protected_well	unprotected_well	tube_well	spring_fountain	pipe_borne_nwsdb	pipe_borne_local_authority	pipe_borne_community	pipe_borne_private	tank_river_stream	rain_water	bottled_water	filter_ro	bowser	other
LK-6233180	Maikkulama	Maikkulama	gnd	5	1	0	0	0	472	0	0	0	0	0	67	222	377	0
LK-6233185	Pitipana East	Pitipana East	gnd	0	0	0	0	0	96	0	0	0	0	0	40	148	3	0
LK-6233190	Melpura	Melpura	gnd	0	1	0	0	0	118	0	0	0	0	0	30	151	66	0
LK-6233195	Pitipana North	Pitipana North	gnd	3	0	0	0	0	134	1	0	2	0	0	88	63	2	0
LK-6233200	Pitipana South	Pitipana South	gnd	6	2	1	25	0	87	21	0	0	0	0	7	170	35	0
LK-6233205	Weralabada	Weralabada	gnd	9	26	2	235	0	55	10	0	38	0	1	0	103	230	0
LK-6233210	Welihena	Welihena	gnd	22	0	0	219	0	0	0	0	0	0	0	90	16	91	0
LK-6233215	Merawala	Merawala	gnd	0	0	0	0	0	80	0	0	0	0	0	14	149	25	0
LK-6233220	Inigodawela	Inigodawela	gnd	0	0	0	0	0	26	0	0	0	0	0	27	198	1	0
LK-6233225	Ihala Olidaluwa	Ihala Olidaluwa	gnd	2	0	0	0	0	66	0	0	0	0	1	4	0	78	0
LK-6233230	Maradankulama	Maradankulama	gnd	0	1	0	13	0	75	0	0	0	0	0	43	6	74	1
LK-6233235	Olidaluwa	Olidaluwa	gnd	0	1	0	0	0	210	0	0	0	0	0	9	16	38	0
LK-6233240	Ambakandavila	Ambakandavila	gnd	59	0	2	214	0	0	0	0	0	0	0	3	175	0	0
LK-6233245	Kakkapalliya	Kakkapalliya	gnd	0	0	0	0	0	236	0	0	0	0	0	0	56	0	0
LK-6236005	Athuwana	Athuwana	gnd	251	30	5	37	0	0	0	3	0	0	0	8	0	0	0
LK-6236010	Mahagama North	Mahagama North	gnd	199	0	0	29	1	1	0	101	0	0	0	17	1	0	0
LK-6236015	Mahagama South	Mahagama South	gnd	228	18	0	17	0	0	0	8	0	0	0	0	0	0	0
LK-6236020	Kongasyaya	Kongasyaya	gnd	110	4	0	10	0	0	0	64	0	0	0	0	2	0	0
LK-6236025	Ponnankanniya	Ponnankanniya	gnd	5	12	0	14	0	49	0	0	0	0	0	0	83	0	0
LK-6236030	Manakkulama	Manakkulama	gnd	33	57	2	85	0	46	0	22	1	0	0	96	193	0	0
LK-6236035	Dematapitiya	Dematapitiya	gnd	50	56	0	65	0	4	0	4	31	0	0	14	0	5	0
LK-6236040	Thambagalla West	Thambagalla West	gnd	30	1	0	8	0	153	2	0	0	0	0	0	23	0	0
LK-6236045	Thambagalla	Thambagalla	gnd	58	51	0	6	0	0	0	29	0	0	0	5	2	0	0
LK-6236050	Thambagalla Watta	Thambagalla Watta	gnd	256	13	0	21	0	3	0	0	0	0	0	1	0	0	0
LK-6236055	Medagama	Medagama	gnd	204	3	1	21	0	41	0	0	0	0	0	10	2	1	0
LK-6236060	Panirendawa	Panirendawa	gnd	156	0	2	20	0	0	0	0	0	0	0	0	0	0	0
LK-6236065	Rathmal Agara	Rathmal Agara	gnd	151	3	2	10	0	0	0	7	4	0	0	0	0	0	0
LK-6236070	Rathnagiriya	Rathnagiriya	gnd	182	0	0	6	0	0	0	0	0	0	0	0	0	0	0
LK-6236075	Nankadawara	Nankadawara	gnd	182	57	3	20	0	0	0	0	0	0	0	0	0	0	0
LK-6236080	Kuda Bingiriya	Kuda Bingiriya	gnd	270	5	2	40	0	32	0	0	0	0	0	3	0	0	0
LK-6236085	Indigasvila	Indigasvila	gnd	96	36	1	7	0	0	0	13	0	0	0	2	1	0	0
LK-6236090	Walahena	Walahena	gnd	67	14	0	57	0	87	0	0	0	0	0	1	89	0	0
LK-6236095	Pambala	Pambala	gnd	9	2	0	14	0	60	0	0	0	0	0	11	109	0	0
LK-6236100	Pambala South	Pambala South	gnd	17	0	0	31	0	231	0	0	0	0	0	0	0	0	0
LK-6236105	Hareendragama	Hareendragama	gnd	6	1	0	6	0	37	0	1	0	0	2	101	0	0	0
LK-6236110	Sembukattiya	Sembukattiya	gnd	7	12	4	8	0	160	0	0	0	0	0	126	72	6	0
LK-6236115	Uraliya	Uraliya	gnd	201	14	0	38	0	0	0	6	0	0	0	31	2	0	0
LK-6236120	Heen Agara	Heen Agara	gnd	308	90	5	20	0	0	0	0	0	0	0	2	1	0	0
LK-6236125	Kachchakaduwa	Kachchakaduwa	gnd	157	8	2	12	0	0	0	0	0	0	0	0	0	0	0
LK-6236130	Galmuruwa North	Galmuruwa North	gnd	108	20	0	31	0	0	0	0	0	0	0	40	0	0	0
LK-6236135	Kudirippuwa	Kudirippuwa	gnd	223	7	1	62	0	16	0	0	0	0	1	14	24	0	0
LK-6236140	Karukkuwatawana	Karukkuwatawana	gnd	158	0	2	68	0	22	0	0	0	0	0	18	0	0	0
LK-6236145	Erunvila	Erunvila	gnd	1	0	1	1	0	221	0	0	0	0	0	115	0	0	0
LK-6236150	Karukkuwa	Karukkuwa	gnd	44	1	0	20	0	160	1	0	0	0	0	105	25	0	0
LK-6236155	Galahitiyawa	Galahitiyawa	gnd	20	4	0	33	0	142	0	0	0	0	0	273	0	0	0
LK-6236160	Maraggalagama	Maraggalagama	gnd	15	4	0	57	1	268	2	0	2	0	1	149	34	4	0
LK-6236165	Irattakulama North	Irattakulama North	gnd	9	1	2	38	0	51	0	0	0	0	0	14	147	0	0
LK-6236170	Irattakulama South	Irattakulama South	gnd	33	1	0	61	0	108	0	0	0	0	0	1	0	0	0
LK-6236175	Egodayagama	Egodayagama	gnd	4	7	0	22	0	35	0	0	0	0	0	66	0	0	0
LK-6236180	Pattiyagama	Pattiyagama	gnd	27	3	0	50	0	51	0	0	0	0	0	84	2	0	0
LK-6236185	Ihalagama	Ihalagama	gnd	26	3	0	37	0	61	0	0	0	0	0	156	14	0	0
LK-6236190	Uraliyagara	Uraliyagara	gnd	72	6	0	65	0	405	1	0	0	0	0	384	10	0	0
LK-6236195	Mellawagara	Mellawagara	gnd	63	2	0	146	0	157	4	0	2	0	0	162	33	0	0
LK-6236200	Suduwella	Suduwella	gnd	23	8	0	4	0	167	0	0	1	0	0	153	0	1	0
LK-6236205	Pothuvila	Pothuvila	gnd	194	2	0	21	0	97	2	1	1	0	0	138	1	0	0
LK-6236210	Pallakele	Pallakele	gnd	205	3	0	101	0	0	0	0	0	0	0	23	0	0	0
LK-6236215	Galmuruwa South	Galmuruwa South	gnd	95	126	4	97	0	0	0	0	0	0	0	77	0	0	0
LK-6236220	Henapola	Henapola	gnd	238	3	4	42	0	0	0	0	0	0	0	0	0	0	0
LK-6236225	Mugunuwatawana	Mugunuwatawana	gnd	45	0	0	34	0	89	0	0	0	0	0	138	0	0	0
LK-6236230	Pookulama	Pookulama	gnd	15	2	0	78	0	9	1	0	0	0	0	16	11	0	0
LK-6236235	Nelumpokuna	Nelumpokuna	gnd	20	0	0	144	0	5	1	1	0	0	0	14	0	0	0
LK-6236240	Mahabaddegama	Mahabaddegama	gnd	30	2	0	39	0	138	1	0	3	0	0	124	3	0	0
LK-6236245	Thaniwellagama	Thaniwellegama	gnd	25	0	0	119	0	11	0	0	0	0	0	1	49	0	0
LK-6239005	Iranavila West	Iranavila West	gnd	37	26	0	150	0	0	0	6	217	0	0	202	250	220	0
LK-6239010	Iranavila East	Iranavila East	gnd	6	3	1	30	0	0	0	0	0	0	0	133	10	146	0
LK-6239015	Thoduwawa North	Thoduwawa North	gnd	59	2	5	197	0	0	0	0	0	0	0	13	508	0	0
LK-6239020	Meda Thoduwawa	Meda Thoduwawa	gnd	26	1	1	35	0	1	0	4	1	0	1	386	48	11	0
LK-6239025	Thoduwawa South	Thoduwawa South	gnd	11	2	0	11	0	0	1	152	1	1	0	204	4	0	0
LK-6239030	Mattakotuwa	Mattakotuwa	gnd	10	0	2	85	0	0	0	69	1	0	0	16	83	0	0
LK-6239035	Pahala Mahawewa	Pahala Mahawewa	gnd	10	0	0	70	0	57	0	0	0	0	0	4	1	0	0
LK-6239040	Adapparagama	Adapparagama	gnd	37	3	0	109	1	16	0	0	0	0	0	5	2	0	0
LK-6239045	Ihala Kudawewa	Ihala Kudawewa	gnd	30	7	0	185	1	12	0	0	0	0	0	9	2	1	0
LK-6239050	Puruduwella	Puruduwella	gnd	40	7	0	58	0	15	0	0	0	0	0	8	11	0	0
LK-6239055	Galamuna	Galamuna	gnd	174	0	4	38	0	29	0	0	3	0	0	45	4	0	0
LK-6239060	Medagoda	Medagoda	gnd	151	2	0	29	0	0	0	1	0	0	0	1	0	0	0
LK-6239065	Hewana	Hewana	gnd	128	60	13	15	0	0	0	0	0	0	0	0	0	0	0
LK-6239070	Yatakalana	Yatakalana	gnd	204	4	3	12	0	0	0	0	0	0	0	0	1	0	0
LK-6239075	Muttibendivila	Muttibendivila	gnd	138	19	3	29	0	0	0	0	0	0	0	0	0	0	0
LK-6239080	Ihala Walahapitiya	Ihala Walahapitiya	gnd	182	0	3	40	0	30	0	0	0	0	0	18	0	0	0
LK-6239085	Meda Walahapitiya	Meda Walahapitiya	gnd	186	2	2	29	0	68	0	0	0	0	0	19	1	0	0
LK-6239090	Pahala Kudawewa	Pahala Kudawewa	gnd	36	0	0	79	1	28	0	0	0	0	0	5	19	0	0
LK-6239095	Maligawatta	Maligawatta	gnd	33	3	0	123	0	76	2	0	0	0	0	27	0	0	0
LK-6239100	Meda Mahawewa	Meda Mahawewa	gnd	26	0	0	99	0	26	2	0	0	0	0	34	0	0	0
LK-6239105	Veehena	Veehena	gnd	47	1	1	100	0	4	0	0	0	0	0	59	0	0	0
LK-6239110	Mattakotuwella	Mattakotuwella	gnd	9	2	0	34	0	0	0	14	0	0	0	0	336	0	0
LK-6239115	Barudelpola	Barudelpola	gnd	18	4	0	72	0	0	13	5	2	0	0	18	174	27	0
LK-6239120	Ihala Mahawewa	Ihala Mahawewa	gnd	61	5	3	297	0	96	48	0	0	0	0	106	32	0	0
LK-6239125	Pahala Koswadiya	Pahala Koswadiya	gnd	32	3	1	152	0	2	2	0	0	0	0	0	7	0	0
LK-6239130	Meda Koswadiya	Meda Koswadiya	gnd	18	8	0	152	0	0	0	0	0	0	0	0	87	0	0
LK-6239135	Ihala Koswadiya	Ihala Koswadiya	gnd	33	1	1	199	0	0	1	33	6	0	0	9	10	0	0
LK-6239140	Pahala Walahapitiya	Pahala Walahapitiya	gnd	33	4	1	20	0	67	6	0	0	0	0	38	0	0	0
LK-6239145	Panangoda	Panangoda	gnd	433	54	13	49	0	12	0	37	0	0	0	3	0	0	0
LK-6239150	Sagaragama	Sagaragama	gnd	207	12	1	12	0	0	0	0	2	0	0	0	0	0	0
LK-6239155	Egodagoda	Egodagoda	gnd	148	17	0	12	0	12	0	0	0	0	0	17	0	0	0
LK-6239160	Puhulhena	Puhulhena	gnd	11	0	0	131	0	118	0	0	0	0	0	0	0	0	0
LK-6239165	Halpanvila East	Halpanvila East	gnd	9	2	0	382	0	5	0	39	0	0	0	24	0	0	0
LK-6239170	Meda Hattiniya	Meda Hattiniya	gnd	28	4	0	158	0	0	0	0	0	0	0	58	15	0	0
LK-6239175	Halpanvila West	Halpanvila West	gnd	20	6	1	138	0	0	0	0	0	0	0	60	0	0	0
LK-6239180	Thalvila	Thalvila	gnd	74	1	2	196	1	0	0	0	0	0	2	71	60	0	0
LK-6239185	Modarawella	Modarawella	gnd	2	0	0	6	0	16	0	1	0	0	0	110	0	0	0
LK-6239190	Pahala Hattiniya	Pahala Hattiniya	gnd	12	1	0	161	0	0	0	0	1	0	0	132	4	0	0
LK-6239195	Maravila North	Maravila North	gnd	8	2	2	59	0	0	0	0	0	0	0	64	0	0	0
LK-6239200	Ihala Hattiniya	Ihala Hattiniya	gnd	23	0	0	282	0	19	0	0	3	0	0	2	56	0	0
LK-6239205	Maranda North	Maranda North	gnd	0	2	0	2	0	164	4	6	28	0	0	197	93	0	0
LK-6239210	Maranda South	Maranda South	gnd	7	0	0	0	0	20	0	0	0	0	0	278	1	0	0
LK-6239215	Horagolla North	Horagolla North	gnd	41	3	0	99	0	93	0	0	0	0	0	71	0	0	0
LK-6239220	Horagolla South	Horagolla South	gnd	57	0	0	172	0	4	0	0	0	0	0	49	12	0	0
LK-6239225	Maravila Town	Maravila Town	gnd	46	0	0	147	0	0	0	0	0	0	0	1	29	0	0
LK-6239230	Maravila South	Maravila South	gnd	29	1	0	221	0	0	0	0	0	1	0	104	0	0	0
LK-6239235	Maravila Wella	Maravila Wella	gnd	0	0	0	119	0	0	0	0	0	0	0	2	79	0	0
LK-6242005	Pahala Nattandiya	Pahala Nattandiya	gnd	161	36	4	63	0	69	25	0	0	0	0	48	4	0	0
LK-6242010	Mailawa	Mailawa	gnd	208	2	1	64	0	28	2	31	5	0	0	52	0	0	0
LK-6242015	Pilakatumulla	Pilakatumulla	gnd	150	0	0	9	0	0	0	53	0	0	0	4	0	0	0
LK-6242020	Dunkannawa	Dukkannawa	gnd	583	66	11	31	0	1	1	61	3	0	0	0	5	0	0
LK-6242025	Maningala	Maningala	gnd	781	167	21	164	1	0	0	97	2	0	0	10	0	0	0
LK-6242030	Sandanangama	Sandanangama	gnd	353	11	1	24	0	1	0	5	0	0	0	1	0	0	0
LK-6242035	Ihala Thabbowa	Ihala Thabbowa	gnd	448	39	1	31	0	0	1	0	1	0	0	0	0	0	0
LK-6242040	Meda Thabbowa	Meda Thabbowa	gnd	289	0	3	44	0	0	0	0	1	0	0	4	0	0	0
LK-6242045	Pahala Thabbowa	Pahala Thabbowa	gnd	386	5	0	50	0	1	3	0	2	0	0	5	4	0	0
LK-6242050	Weerahena East	Weerahena East	gnd	191	5	0	184	0	0	5	0	0	0	0	22	0	0	0
LK-6242055	Ihala Nattandiya	Ihala Nattandiya	gnd	236	3	0	127	0	116	1	0	1	0	0	12	0	0	0
LK-6242060	Meda Nattandiya	Meda Nattandiya	gnd	58	2	0	10	0	356	9	0	1	0	0	72	86	0	0
LK-6242065	Weerahena West	Weerahena West	gnd	138	3	2	579	3	76	0	0	13	5	0	0	0	0	0
LK-6242070	Mudukatuwa North	Mudukatuwa North	gnd	88	7	1	616	0	0	2	112	3	0	0	1	0	0	0
LK-6242075	Mudukatuwa South	Mudukatuwa South	gnd	80	6	0	840	0	2	0	31	0	0	0	9	0	1	0
LK-6242080	Mudukatuwa East	Mudukatuwa East	gnd	20	1	0	106	0	0	0	0	0	0	0	0	0	0	0
LK-6242085	Pahala Mavila	Pahala Mavila	gnd	17	0	3	443	0	0	0	1	0	0	0	1	0	0	0
LK-6242090	Meda Mavila	Meda Mavila	gnd	99	6	5	505	0	0	0	0	2	0	0	11	0	0	0
LK-6242095	Ihala Mavila	Ihala Mavila	gnd	86	12	0	122	0	0	0	0	5	0	0	43	0	0	0
LK-6242100	Pahala Kottaramulla	Pahala Kottaramulla	gnd	100	0	0	172	0	0	0	0	0	0	0	38	0	0	0
LK-6242105	Paluwelgala North	Paluwelgala North	gnd	109	14	1	76	0	0	0	0	0	1	0	0	0	0	0
LK-6242110	Kachchirawa	Kachchirawa	gnd	119	0	0	2	0	0	0	8	0	0	0	1	0	0	0
LK-6242115	Paluwelgala South	Paluwelgala South	gnd	119	6	0	38	0	0	0	0	0	0	0	0	0	0	0
LK-6242120	Naravila	Naravila	gnd	248	15	1	44	0	0	0	19	0	0	0	0	0	0	0
LK-6242125	Kuddetiyawa	Kuddetiyawa	gnd	137	2	0	3	0	1	0	43	0	0	0	0	0	0	0
LK-6242130	Yakdessawa	Yakdessawa	gnd	147	2	2	31	0	0	0	0	0	0	0	3	0	0	0
LK-6242135	Koswatta North	Koswatta North	gnd	183	0	1	45	0	0	0	0	0	0	0	0	0	0	0
LK-6242140	Meegahawela	Meegahawela	gnd	216	2	0	28	0	0	0	0	0	0	0	0	0	0	0
LK-6242145	Koswatta South	Koswatta South	gnd	204	0	2	42	0	0	0	1	0	0	0	0	0	0	0
LK-6242150	Morakele South	Morakele South	gnd	252	2	1	147	0	0	0	0	0	0	0	0	0	0	0
LK-6242155	Meda Kottaramulla	Meda Kottaramulla	gnd	305	12	3	354	0	0	0	0	4	0	0	2	0	0	0
LK-6242160	Morakele North	Morakele North	gnd	122	23	2	191	0	0	0	0	0	0	0	8	0	0	0
LK-6242165	Ihala Kottaramulla	Ihala Kottaramulla	gnd	56	9	15	477	0	0	0	0	0	0	0	11	0	0	0
LK-6242170	Thummodara East	Thunmodara East	gnd	75	0	0	209	0	0	0	0	0	0	0	0	0	0	0
LK-6242175	Thummodara West	Thunmodara West	gnd	60	2	0	405	0	0	0	0	1	0	0	16	0	0	0
LK-6242180	Nakele	Nakele	gnd	21	0	1	94	0	0	0	0	0	0	0	0	0	0	0
LK-6242185	Ihala Katuneriya	Ihala Katuneriya	gnd	123	34	3	336	0	2	0	1	1	0	1	23	0	0	0
LK-6242190	Bulugahawewa	Bulugahawewa	gnd	66	3	0	244	1	0	0	0	0	0	0	10	0	0	0
LK-6242195	Nebadagahayaya	Nebadagahayaya	gnd	82	6	0	455	0	0	0	0	0	0	0	0	0	0	0
LK-6242200	Lansigama	Lansigama	gnd	59	1	2	368	0	0	0	37	1	0	0	0	0	0	0
LK-6242205	Pahala Katuneriya North	Pahala Katuneriya North	gnd	124	0	0	185	0	0	0	36	0	0	0	0	0	0	0
LK-6242210	Meda Pahala Katuneriya	Meda Pahala Katuneriya	gnd	86	0	0	234	1	15	1	32	1	0	0	0	0	0	0
LK-6242215	Pahala Katuneriya South	Pahala Katuneriya South	gnd	30	2	5	229	0	0	0	89	0	0	0	5	0	0	0
LK-6242220	Meda Katuneriya	Meda Katuneriya	gnd	56	0	1	156	0	0	0	0	0	0	0	2	0	0	0
LK-6242225	Meegahawewa	Meegahawewa	gnd	42	2	3	184	0	2	0	0	0	0	0	5	0	0	0
LK-6242230	Dematapitiya	Dematapitiya	gnd	95	0	2	162	0	0	0	0	0	0	0	0	0	0	0
LK-6242235	Dhammikagama	Dhammikagama	gnd	94	8	0	140	0	0	0	0	0	0	0	0	0	0	0
LK-6245005	Kolinjadiya West	Kolinjadiya West	gnd	37	5	3	333	3	62	5	0	0	0	0	15	0	0	0
LK-6245010	Kolinjadiya North	Kolinjadiya North	gnd	40	12	0	245	1	0	0	0	0	0	0	6	0	0	0
LK-6245015	Udasirigama	Udasirigama	gnd	172	10	2	116	0	0	0	0	0	0	0	0	0	0	0
LK-6245020	Sirigampala North	Sirigampala North	gnd	122	1	0	240	0	0	0	0	2	0	0	0	0	0	0
LK-6245025	Lunuvila East	Lunuvila East	gnd	282	18	6	314	0	0	0	1	0	0	0	1	0	0	0
LK-6245030	Sirigampala South	Sirigampola South	gnd	154	2	4	327	0	0	0	0	0	0	0	0	0	0	0
LK-6245035	Meda Lunuvila	Meda Lunuwila	gnd	520	18	20	818	0	0	0	1	0	0	0	7	0	0	0
LK-6245040	Lunuvila West	Lunuwila West	gnd	191	10	1	172	0	0	0	0	0	0	0	2	0	0	0
LK-6245045	Wennappuwa North	Wennappuwa North	gnd	156	17	1	262	0	14	2	0	15	0	0	32	0	0	0
LK-6245050	Kolinjadiya East	Kolinjadiya East	gnd	9	7	0	215	0	3	0	0	0	0	0	0	0	0	0
LK-6245055	Kolinjadiya South	Kolinjadiya South	gnd	185	1	0	0	0	28	0	0	0	0	0	7	0	0	0
LK-6245060	Ulhitiyawa West	Ulhitiyawa West	gnd	75	1	0	102	0	207	0	1	0	0	0	1	0	0	0
LK-6245065	Ulhitiyawa North	Ulhitiyawa North	gnd	103	0	3	284	0	0	0	0	0	0	0	16	0	0	0
LK-6245070	Meda Ulhitiyawa	Meda Ulhitiyawa	gnd	40	63	0	402	0	2	0	0	0	0	0	14	1	0	0
LK-6245075	Wennappuwa West	Wennappuwa West	gnd	69	4	0	251	0	73	2	0	0	0	0	49	0	0	0
LK-6245080	Meda Wennappuwa	Meda Wennappuwa	gnd	94	8	1	205	0	24	0	0	0	0	0	12	0	0	0
LK-6245085	Wennappuwa East	Wennappuwa East	gnd	120	9	0	216	0	0	0	0	0	0	0	0	0	0	0
LK-6245090	Lunuvila South	Lunuwila South	gnd	234	14	6	183	0	0	0	1	0	0	0	6	1	1	0
LK-6245095	Bandirippuwa North	Bandirippuwa North	gnd	129	79	2	122	0	93	0	0	2	0	1	13	0	0	0
LK-6245100	Bandirippuwa West	Bandirippuwa West	gnd	127	96	0	196	0	14	0	0	2	0	0	2	9	0	0
LK-6245105	Wennappuwa South	Wennappuwa South	gnd	34	26	2	299	0	49	0	0	0	0	0	3	0	0	0
LK-6245110	Ulhitiyawa South	Ulhitiyawa South	gnd	93	3	0	380	0	1	0	0	21	0	0	34	3	0	0
LK-6245115	Kadawatha	Kadawatha	gnd	19	12	0	100	0	315	1	0	0	0	0	0	0	0	0
LK-6245120	Dummaladeniya West	Dummaladeniya West	gnd	25	3	0	130	0	173	0	0	0	0	0	1	0	0	0
LK-6245125	Meda Dummaladeniya	Meda Dummaladeniya	gnd	43	4	0	321	0	23	0	3	70	0	0	1	16	0	0
LK-6245130	Dummaladeniya North	Dummaladeniya North	gnd	31	1	0	175	0	7	5	5	0	0	0	0	0	0	0
LK-6245135	Bandirippuwa East	Bandirippuwa East	gnd	304	52	0	154	0	99	0	0	0	0	0	31	0	0	0
LK-6245140	Dummaladeniya East	Dummaladeniya East	gnd	32	2	0	168	0	1	0	0	0	0	0	5	0	0	0
LK-6245145	Dummaladeniya South	Dummaladeniya South	gnd	28	6	1	117	2	0	0	70	0	0	0	34	3	0	0
LK-6245150	Wellamankaraya	Wellamankaraya	gnd	42	5	0	67	0	263	1	0	0	0	0	6	0	0	0
LK-6245155	Meda Nainamadama	Meda Nainamadama	gnd	89	16	0	321	0	20	0	0	0	0	0	22	10	0	0
LK-6245160	Hanathotupola	Hanathotupola	gnd	55	4	2	186	1	0	0	0	0	0	0	10	2	0	0
LK-6245165	Boralessa West	Boralessa West	gnd	172	6	0	89	0	12	0	0	0	0	0	1	0	0	0
LK-6245170	Boralessa North	Boralessa North	gnd	179	6	0	83	0	21	4	0	0	0	1	3	0	0	0
LK-6245175	Boralessa East	Boralessa East	gnd	158	97	0	123	0	30	0	0	0	0	0	0	12	0	0
LK-6245180	Boralessa South	Boralessa South	gnd	106	3	1	61	0	108	0	0	0	0	0	3	0	0	0
LK-6245185	Nainamadama West	Nainamadama West	gnd	82	1	0	272	1	13	0	0	0	0	0	1	0	1	0
LK-6245190	Nainamadama East	Nainamadama East	gnd	88	0	1	183	0	0	0	0	3	0	0	3	0	0	0
LK-6245195	Mirissankotuwa North	Mirissankotuwa North	gnd	63	82	0	35	0	26	0	0	0	0	0	0	0	0	0
LK-6245200	Mirissankotuwa South	Mirissankotuwa South	gnd	46	100	1	26	0	82	1	0	1	0	0	16	0	0	0
LK-6245205	Bolawatta	Bolawatta	gnd	45	30	8	30	0	153	0	0	0	0	0	10	0	0	0
LK-6245210	Rangammulla	Rangammulla	gnd	14	1	0	3	0	173	0	0	0	0	1	53	0	0	0
LK-6245215	Kammala	Kammala	gnd	8	9	0	12	1	282	15	1	1	0	0	44	0	0	0
LK-6245220	Angampitiya East	Angampitiya East	gnd	105	40	2	58	0	75	0	0	0	0	0	10	0	0	0
LK-6245225	Angampitiya West	Angampitiya West	gnd	104	0	0	215	0	27	0	0	14	0	0	2	0	0	0
LK-6245230	Aluttota	Aluttota	gnd	52	8	0	21	0	293	1	0	0	0	0	18	0	0	0
LK-6245235	Sindathriya	Sindathriya	gnd	31	12	1	11	0	277	1	0	0	0	0	15	0	0	3
LK-6245240	Waikkala North	Waikkala North	gnd	25	5	1	22	0	216	0	0	0	0	0	37	0	0	0
LK-6245245	Waikkala South	Waikkala South	gnd	3	46	0	81	0	165	2	0	2	2	0	93	0	0	0
LK-6245250	Bolana	Bolana	gnd	50	12	0	76	0	133	0	0	0	0	0	46	3	0	0
LK-6245255	Thambaravila	Thambarawila	gnd	57	21	0	41	0	127	1	0	0	0	0	18	0	3	0
LK-6245260	Thopputhota	Thopputhota	gnd	12	1	0	16	0	218	0	0	0	1	0	3	0	0	0
LK-6248005	Bothalegama	Bothalegama	gnd	334	1	0	79	0	0	0	0	0	1	0	1	0	0	0
LK-6248010	Kirimetiyana East	Kirimetiyana East	gnd	262	4	0	27	0	0	0	20	0	0	0	3	0	0	0
LK-6248015	Thulawala	Thulawala	gnd	1	235	11	28	0	0	0	37	1	0	0	0	0	0	0
LK-6248020	Hundirapola	Hundirapola	gnd	220	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6248025	Pothuwatawana	Pothuwatawana	gnd	215	226	12	134	0	0	0	0	0	0	0	2	0	0	0
LK-6248030	Lihiriyagama	Lihiriyagama	gnd	0	303	21	13	0	0	0	0	0	0	0	1	0	0	0
LK-6248035	Kahatavila Part	Kahatavila East	gnd	541	45	18	37	0	1	0	0	0	0	0	0	0	0	0
LK-6248040	Kahatavila West	Kahatavila West	gnd	409	17	3	27	0	0	0	0	7	0	0	0	0	0	0
LK-6248045	Meda Kirimetiyana	Meda Kirimetiyana	gnd	266	14	6	48	0	0	1	93	0	0	0	1	0	10	0
LK-6248050	Kirimetiyana North	Kirimetiyana North	gnd	254	42	8	42	0	5	1	52	1	0	0	4	0	0	0
LK-6248055	Kirimetiyana West	Kirimetiyana West	gnd	229	32	3	19	0	0	0	76	3	0	0	0	0	0	0
LK-6248060	Kirimetiyana South	Kirimetiyana South	gnd	18	119	0	6	0	3	0	125	0	0	0	1	0	0	0
LK-6248065	Pansal Handiya	Pansal Handiya	gnd	223	1	0	61	0	29	1	51	1	0	0	3	0	0	0
LK-6248070	Haldanduwana North	Haldanduwana North	gnd	155	174	9	19	0	0	0	3	0	0	0	0	0	0	0
LK-6248075	Mellawa	Mellawa	gnd	416	172	44	30	0	1	0	0	0	0	0	2	0	0	0
LK-6248080	Ihala Bujjampola	Ihala Bujjampola	gnd	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6248085	Pahala Bujjampola	Pahala Bujjampola	gnd	482	12	2	24	0	89	0	0	1	0	0	2	0	0	0
LK-6248090	Haldanduwana West	Haldanduwana West	gnd	521	24	6	20	0	35	2	0	0	0	0	8	0	0	0
LK-6248095	Meda Haldanduwana	Meda Haldanduwana	gnd	561	8	0	41	0	206	1	0	0	0	0	11	0	0	0
LK-6248100	Katukenda East	Katukenda East	gnd	281	10	3	121	0	26	0	0	0	0	0	0	0	0	0
LK-6248105	Meda Katukenda	Meda Katukenda	gnd	267	25	5	77	0	0	0	0	0	0	0	0	0	0	0
LK-6248110	Gonavila North	Gonavila North	gnd	168	1	1	45	0	1	0	0	0	0	0	0	0	0	0
LK-6248115	Meda Gonavila	Meda Gonavila	gnd	243	3	2	68	0	1	0	0	0	0	0	0	0	0	0
LK-6248120	Katukenda West	Katukenda West	gnd	17	99	3	54	0	0	0	0	0	0	0	0	0	0	0
LK-6248125	Dankotuwa West	Dankotuwa West	gnd	268	4	1	112	0	33	1	0	0	1	0	1	0	0	0
LK-6248130	Dankotuwa North	Dankotuwa North	gnd	117	4	0	49	0	20	0	0	1	0	0	4	0	0	0
LK-6248135	Ihala Dummalakotuwa	Ihala Dummalakotuwa	gnd	135	61	0	53	0	13	0	0	0	0	0	2	0	0	0
LK-6248140	Haldanduwana South	Haldanduwana South	gnd	263	7	0	74	0	15	0	0	1	0	0	3	0	0	0
LK-6248145	Pahala Mohottimulla	Pahala Mohottimulla	gnd	403	16	4	29	0	4	0	0	0	0	0	0	0	0	0
LK-6248150	Ihala Mohottimulla	Ihala Mohottimulla	gnd	144	74	9	18	0	0	0	58	1	0	0	0	0	0	0
LK-6248155	Sendiriyamulla	Sendiriyamulla	gnd	212	66	12	8	1	13	2	62	1	0	0	1	0	0	0
